code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,buy_trade_date,end_trade_date
sz.300435,中泰股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,13.93,75.0,63.7,0.0,62.7,44.0,51.9,32.3,42.1,"PB=1.74, 低估均值=1.86, 比值=0.94, 分位=16%",0.0182748538011696,0.1785109983079524,,,,,,,,1.744535,1.855164125,0.9403669338420394,0.1563265306122448,低估价值,价值线内/历史低位,51.9,低估价值,,13.93,21.7,13.72928263,21.7,0.5577889447236182,0.5805632810401251,2025-05-06,2026-05-18
sz.300798,锦鸡股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.32,75.0,71.0,0.0,55.6,50.6,51.9,30.8,41.3,"PB=2.03, 低估均值=2.39, 比值=0.85, 分位=17%",-0.0951792336217551,0.1124620060790273,,,,,,,,2.027667,2.391397571428571,0.8479004178250102,0.1675511751326762,低估价值,价值线内/历史低位,51.9,低估价值,,7.32,9.62,7.31190408,9.62,0.31420765027322384,0.3156627733004944,2025-05-06,2026-05-18
sz.002203,海亮股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,9.61,78.7,78.7,8.5,30.1,33.7,51.8,23.3,37.6,"PB=1.41, 低估均值=1.73, 比值=0.82, 分位=9%",0.0223404255319148,-0.0768491834774256,,,,,,,,1.414907,1.7327085,0.8165868638608282,0.0889795918367346,低估价值,价值线内/历史低位,51.8,低估价值,,9.61,21.58,9.37649622,21.58,1.2455775234131115,1.3014993547344487,2025-05-06,2026-05-18
sh.600033,福建高速,G54道路运输业,G54道路运输业,PB,PB低估,3.68,75.0,42.4,14.9,23.8,43.8,51.7,25.4,38.5,"PB=0.84, 低估均值=0.87, 比值=0.97, 分位=45%",-0.0799999999999999,-0.0238726790450928,,,,,,,,0.842878,0.8687088181818182,0.9702652745762598,0.4510204081632653,低估价值,价值线内/历史低位,51.7,低估价值,,3.68,3.54,3.58706896,3.54,-0.03804347826086962,-0.013121844192256593,2025-05-06,2026-05-18
sh.600596,新安股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.7,86.7,86.7,0.0,3.4,36.6,51.7,11.0,31.3,"PB=0.83, 低估均值=1.10, 比值=0.75, 分位=4%",-0.0789473684210525,-0.0326633165829145,,,,,,,,0.8329,1.1046392727272727,0.7540018000117191,0.0355102040816326,低估价值,价值线内/历史低位,51.7,低估价值,,7.7,11.7,7.6045816,11.7,0.5194805194805194,0.5385461837900456,2025-05-06,2026-05-18
sh.688199,久日新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,18.66,75.0,59.8,0.0,68.4,36.0,51.7,33.1,42.4,"PB=1.18, 低估均值=1.31, 比值=0.90, 分位=27%",0.0829947765525247,0.2431712191872086,,,,,,,,1.180574,1.3127182,0.8993354400053264,0.2732732732732733,低估价值,价值线内/历史低位,51.7,低估价值,,18.66,30.02,18.66,30.02,0.6087888531618435,0.6087888531618435,2025-05-06,2026-05-18
sz.300740,水羊股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,12.63,75.0,74.4,8.7,40.1,42.5,51.7,28.1,39.9,"PB=2.40, 低估均值=2.73, 比值=0.88, 分位=7%",0.061344537815126,0.0935064935064935,,,,,,,,2.400771,2.725249,0.8809363841615941,0.0702455739577384,低估价值,价值线内/历史低位,51.7,低估价值,,12.63,25.47,12.63,25.47,1.016627078384798,1.016627078384798,2025-05-06,2026-05-18
sh.600097,开创国际,A04渔业,A04渔业,PB,PB低估,9.81,75.0,65.9,3.2,61.9,33.3,51.6,31.9,41.7,"PB=1.04, 低估均值=1.09, 比值=0.96, 分位=10%",0.0176348547717841,0.0628385698808233,,,,,,,,1.041889,1.0908555,0.9551118365356366,0.1028571428571428,低估价值,价值线内/历史低位,51.6,低估价值,,9.81,10.02,9.73298169,10.02,0.021406727828745975,0.029489247914119776,2025-05-06,2026-05-18
sh.600962,国投中鲁,C15酒、饮料和精制茶制造业,消费,PE,PE低估,14.16,77.9,77.9,1.0,42.0,43.1,51.6,25.5,38.6,"PE=77.74, 低估均值=109.82, 比值=0.71, 分位=25%",0.0985259891388672,0.1036632891660171,,,,,,,,77.743061,109.822923,0.7078946623921129,0.250179211469534,低估价值,价值线内/历史低位,51.6,低估价值,,14.16,25.44,14.16,25.44,0.7966101694915255,0.7966101694915255,2025-05-06,2026-05-18
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,7.33,82.6,82.6,7.7,31.0,11.4,51.6,20.1,35.9,"PB=0.75, 低估均值=0.93, 比值=0.80, 分位=4%",-0.0380577427821522,-0.0121293800539082,,,,,,,,0.747383,0.9335915,0.8005460632407215,0.0408006158583525,低估价值,价值线内/历史低位,51.6,低估价值,,7.33,9.34,7.20105797,9.34,0.27421555252387453,0.29703163603333693,2025-05-06,2026-05-18
sz.002498,汉缆股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,3.29,75.0,55.3,16.8,50.6,40.0,51.6,35.0,43.3,"价值线=3.81, 现价/价值=0.86, 扣非EPS=0.17, akshare东方财富扣非净利润同比=-19.9%, 市值=109.5亿",-0.0961538461538461,0.0123076923076923,109.46948329804908,3.8132212673382,0.8627875933086275,0.1712,0.1712,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,51.6,低估价值,,3.29,9.65,3.25095099,9.65,1.9331306990881458,1.96836218992031,2025-05-06,2026-05-18
sh.603980,吉华集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.75,75.0,50.8,4.6,56.5,34.5,51.5,30.8,41.1,"PB=0.83, 低估均值=0.87, 比值=0.95, 分位=35%",0.0259179265658746,0.0485651214128035,,,,,,,,0.825296,0.870615,0.9479459922009156,0.3488250652741514,低估价值,价值线内/历史低位,51.5,低估价值,,4.75,6.23,4.68530975,6.23,0.3115789473684212,0.32968796780191534,2025-05-06,2026-05-18
sz.002051,中工国际,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.09,75.0,55.7,10.6,35.7,40.2,51.5,27.1,39.3,"PB=0.87, 低估均值=0.88, 比值=0.99, 分位=22%",-0.0097919216646267,0.0602883355176933,,,,,,,,0.866499,0.878584625,0.9862442106814696,0.2204081632653061,低估价值,价值线内/历史低位,51.5,低估价值,,8.09,10.47,7.97605235,10.47,0.2941903584672436,0.31267944849935714,2025-05-06,2026-05-18
sz.300332,天壕能源,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,4.55,82.3,82.3,1.5,26.8,31.8,51.5,18.9,35.2,"PB=0.93, 低估均值=1.16, 比值=0.80, 分位=2%",-0.0770791075050709,-0.0657084188911705,,,,,,,,0.932424,1.158728,0.8046961840915211,0.0228571428571428,低估价值,价值线内/历史低位,51.5,低估价值,,4.55,5.58,4.55,5.58,0.22637362637362646,0.22637362637362646,2025-05-06,2026-05-18
sz.301108,洁雅股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,27.81,75.0,50.6,3.0,60.6,34.2,51.5,31.4,41.5,"PB=1.22, 低估均值=1.22, 比值=1.00, 分位=29%",0.0510204081632652,0.1115107913669064,,,,,,,,1.216455,1.222093,0.9953866031472236,0.288135593220339,低估价值,价值线内/历史低位,51.5,低估价值,,27.81,25.34,19.73761911,25.34,-0.08881697231211794,0.28384279070222673,2025-05-06,2026-05-18
sz.000930,中粮科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.53,77.7,77.7,0.0,35.0,51.3,51.4,23.8,37.6,"PB=0.97, 低估均值=1.13, 比值=0.86, 分位=5%",0.0072859744990891,0.0336448598130842,,,,,,,,0.972612,1.134802285714286,0.8570761728663621,0.0457142857142857,低估价值,价值线内/历史低位,51.4,低估价值,,5.53,5.45,5.53,5.45,-0.01446654611211573,-0.01446654611211573,2025-05-06,2026-05-18
sz.000949,新乡化纤,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,4.0,75.0,50.2,1.9,49.8,46.8,51.4,29.1,40.2,"PB=1.04, 低估均值=1.06, 比值=0.98, 分位=31%",-0.0654205607476635,-0.0147783251231525,,,,,,,,1.042316,1.059211818181818,0.984048688003859,0.3097959183673469,低估价值,价值线内/历史低位,51.4,低估价值,,4.0,7.83,4.0,7.83,0.9575,0.9575,2025-05-06,2026-05-18
sz.001213,中铁特货,G53铁路运输业,G53铁路运输业,PB,PB低估,4.03,75.0,70.5,12.5,33.1,36.7,51.4,26.5,38.9,"PB=0.93, 低估均值=1.01, 比值=0.93, 分位=7%",-0.0049382716049382,0.0049875311720699,,,,,,,,0.931973,1.0051598,0.9271888907614492,0.0681044267877412,低估价值,价值线内/历史低位,51.4,低估价值,,4.03,3.93,3.95252325,3.93,-0.02481389578163773,-0.005698448453149485,2025-05-06,2026-05-18
sz.002075,沙钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,6.06,75.0,58.3,0.4,41.0,59.9,51.4,27.2,39.3,"PB=2.05, 低估均值=2.24, 比值=0.92, 分位=27%",0.0412371134020617,0.1263940520446096,,,,,,,,2.053856,2.235478857142857,0.9187543838482162,0.2714285714285714,低估价值,价值线内/历史低位,51.4,低估价值,,6.06,4.26,6.01698612,4.26,-0.29702970297029707,-0.2920043498455005,2025-05-06,2026-05-18
sz.301286,侨源股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,27.0,75.0,53.5,23.1,25.0,19.0,51.4,25.8,38.6,"PB=5.97, 低估均值=5.53, 比值=1.08, 分位=13%",-0.0939597315436241,-0.1633095754570809,,,,,,,,5.968873,5.53209525,1.078953403775902,0.1283880171184022,低估价值,价值线内/历史低位,51.4,低估价值,,27.0,62.68,26.921484,62.68,1.3214814814814813,1.3282520384091754,2025-05-06,2026-05-18
sh.600037,歌华有线,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.23,76.7,76.7,0.0,52.4,39.2,51.3,28.1,39.7,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.0136425648021827,-0.0027586206896551,,,,,,,,0.789537,0.9402472000000002,0.839712152293567,0.0897959183673469,低估价值,价值线内/历史低位,51.3,低估价值,,7.23,7.9,7.20115953,7.9,0.09266943291839547,0.09704554760780315,2025-05-06,2026-05-18
sz.000900,现代投资,G54道路运输业,G54道路运输业,PB,PB低估,4.01,81.3,81.3,2.8,29.9,28.8,51.3,20.1,35.7,"PB=0.55, 低估均值=0.68, 比值=0.80, 分位=6%",-0.0452380952380953,-0.0290556900726393,,,,,,,,0.546202,0.6786082727272726,0.804885560567745,0.0644897959183673,低估价值,价值线内/历史低位,51.3,低估价值,,4.01,3.97,3.86575629,3.97,-0.009975062344139585,0.02696592909119988,2025-05-06,2026-05-18
sz.300886,华业香料,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,23.0,75.0,53.9,3.9,65.1,24.9,51.2,32.0,41.6,"PB=2.97, 低估均值=3.07, 比值=0.97, 分位=27%",0.0983763132760267,0.1639676113360322,,,,,,,,2.97355,3.0674073333333336,0.9694017379715464,0.2707774798927614,低估价值,价值线内/历史低位,51.2,低估价值,,23.0,29.45,22.884149,29.45,0.2804347826086957,0.28691698345435523,2025-05-06,2026-05-18
sh.600621,华鑫股份,J67资本市场服务,金融,PB,PB低估,13.57,75.0,61.5,8.0,29.2,49.2,51.1,24.9,38.0,"PB=1.68, 低估均值=1.78, 比值=0.95, 分位=18%",-0.0450387051372273,-0.0436927413671599,,,,,,,,1.682666,1.7750653636363638,0.9479459373557512,0.1804081632653061,低估价值,价值线内/历史低位,51.1,低估价值,,13.57,13.9,13.46794003,13.9,0.02431834929992638,0.032080627700864506,2025-05-06,2026-05-18
sz.002942,新农股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,16.45,75.0,58.3,9.2,59.0,16.7,51.1,31.0,41.1,"PB=2.12, 低估均值=2.20, 比值=0.96, 分位=21%",0.0398230088495574,0.087962962962963,,,,,,,,2.117792,2.1984178571428568,0.963325508441948,0.2099162910495814,低估价值,价值线内/历史低位,51.1,低估价值,,16.45,19.09,16.17734125,19.09,0.16048632218844983,0.18004557763779627,2025-05-06,2026-05-18
sh.601003,柳钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,3.36,75.0,57.2,0.0,68.6,28.5,51.0,32.0,41.5,"PB=1.00, 低估均值=1.05, 比值=0.95, 分位=25%",0.108910891089109,0.2262773722627735,,,,,,,,0.997216,1.050436,0.9493353236180024,0.2461224489795918,低估价值,价值线内/历史低位,51.0,低估价值,,3.36,4.03,3.36,4.03,0.19940476190476208,0.19940476190476208,2025-05-06,2026-05-18
sh.603155,新亚强,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,13.34,75.0,69.8,9.1,48.5,25.9,51.0,28.7,39.8,"PB=1.84, 低估均值=2.17, 比值=0.85, 分位=19%",-0.06056338028169,-0.0450966356478168,,,,,,,,1.83526,2.168607333333333,0.846285065899436,0.1893805309734513,低估价值,价值线内/历史低位,51.0,低估价值,,13.34,19.67,12.8369486,19.67,0.47451274362818596,0.5322956111236592,2025-05-06,2026-05-18
sz.300437,清水源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.58,83.2,83.2,0.0,28.6,24.1,51.0,17.8,34.4,"PB=1.34, 低估均值=1.69, 比值=0.79, 分位=4%",-0.0417193426042983,-0.0572139303482586,,,,,,,,1.343939,1.6923419999999998,0.7941296735529817,0.0414273995077932,低估价值,价值线内/历史低位,51.0,低估价值,,7.58,15.29,7.58,15.29,1.0171503957783639,1.0171503957783639,2025-05-06,2026-05-18
sh.600488,津药药业,C27医药制造业,医药医疗,PE,PE低估,4.07,75.0,71.8,19.0,28.9,20.3,50.9,25.5,38.2,"PE=33.29, 低估均值=42.38, 比值=0.79, 分位=24%",-0.0534883720930231,-0.0423529411764704,,,,,,,,33.291035,42.379412090909085,0.7855473532428107,0.2397230636088273,低估价值,价值线内/历史低位,50.9,低估价值,,4.07,6.31,3.97686619,6.31,0.5503685503685503,0.5866764679854617,2025-05-06,2026-05-18
sh.600649,城投控股,K70房地产业,K70房地产业,PB,PB低估,4.42,75.0,67.8,0.7,36.1,58.6,50.9,25.5,38.2,"PB=0.53, 低估均值=0.66, 比值=0.81, 分位=26%",0.0045454545454544,0.0574162679425838,,,,,,,,0.534332,0.6563044,0.8141527010941875,0.2644897959183673,低估价值,价值线内/历史低位,50.9,低估价值,,4.42,4.01,4.38114378,4.01,-0.09276018099547512,-0.08471390089827191,2025-05-06,2026-05-18
sh.600975,新五丰,A03畜牧业,A03畜牧业,PB,PB低估,6.12,75.0,66.4,0.0,36.4,60.6,50.9,25.6,38.2,"PB=2.53, 低估均值=2.64, 比值=0.96, 分位=9%",0.0320404721753795,0.0408163265306122,,,,,,,,2.529892,2.639438090909091,0.958496434795574,0.0889795918367346,低估价值,价值线内/历史低位,50.9,低估价值,,6.12,5.39,6.12,5.39,-0.11928104575163401,-0.11928104575163401,2025-05-06,2026-05-18
sz.000514,渝开发,K70房地产业,K70房地产业,PB,PB低估,4.41,75.0,57.1,0.0,43.4,53.3,50.9,26.9,38.9,"PB=0.98, 低估均值=1.03, 比值=0.95, 分位=25%",0.1164556962025316,0.1164556962025316,,,,,,,,0.97647,1.0307035,0.947382055072094,0.2510204081632653,低估价值,价值线内/历史低位,50.9,低估价值,,4.41,4.76,4.41,4.76,0.0793650793650793,0.0793650793650793,2025-05-06,2026-05-18
sz.000819,岳阳兴长,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,14.45,80.6,80.6,1.9,26.8,34.1,50.9,19.4,35.1,"PB=2.46, 低估均值=3.05, 比值=0.81, 分位=7%",-0.0854430379746836,-0.0635126377187297,,,,,,,,2.458543,3.049034888888889,0.8063348205556046,0.073469387755102,低估价值,价值线内/历史低位,50.9,低估价值,,14.45,16.29,14.3674327,16.29,0.12733564013840826,0.13381425479027986,2025-05-06,2026-05-18
sz.001218,丽臣实业,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.06,75.0,71.5,16.5,36.0,19.8,50.9,26.7,38.8,"PB=0.99, 低估均值=1.20, 比值=0.82, 分位=19%",0.0094674556213016,0.0511398644485519,,,,,,,,0.991867,1.2044426,0.8235070728982852,0.1927990708478513,低估价值,价值线内/历史低位,50.9,低估价值,,17.06,26.7,16.58585142,26.7,0.5650644783118406,0.6098058112231659,2025-05-06,2026-05-18
sz.002092,中泰化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.79,75.0,72.8,0.0,58.2,37.8,50.9,29.8,40.3,"PB=0.57, 低估均值=0.68, 比值=0.84, 分位=15%",0.0504385964912281,0.0644444444444445,,,,,,,,0.571633,0.6812238,0.8391265836572356,0.1522448979591836,低估价值,价值线内/历史低位,50.9,低估价值,,4.79,5.59,4.79,5.59,0.16701461377870563,0.16701461377870563,2025-05-06,2026-05-18
sz.002266,浙富控股,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,3.27,75.0,47.2,17.9,36.3,42.6,50.8,30.9,40.9,"价值线=3.56, 现价/价值=0.92, 扣非EPS=0.15, akshare东方财富扣非净利润同比=-7.1%, 市值=163.8亿",-0.018018018018018,0.0792079207920792,163.81768888210004,3.55516908507,0.9197874761378936,0.15,0.15,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,50.8,低估价值,,3.27,5.37,3.21776502,5.37,0.6422018348623852,0.6688602078221362,2025-05-06,2026-05-18
sh.600108,亚盛集团,A01农业,A01农业,PB,PB低估,2.87,75.0,55.4,1.3,35.0,56.2,50.7,25.0,37.9,"PB=1.30, 低估均值=1.36, 比值=0.96, 分位=27%",0.0323741007194244,0.0141342756183746,,,,,,,,1.299928,1.359728,0.9560206158878836,0.2657142857142857,低估价值,价值线内/历史低位,50.7,低估价值,,2.87,3.94,2.86033671,3.94,0.37282229965156777,0.3774602081724847,2025-05-06,2026-05-18
sh.601212,白银有色,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,2.83,75.0,56.3,4.8,31.8,50.2,50.7,24.6,37.6,"PB=1.40, 低估均值=1.48, 比值=0.94, 分位=27%",-0.0241379310344826,-0.0070175438596491,,,,,,,,1.395065,1.477601222222222,0.9441417474614072,0.2680360721442886,低估价值,价值线内/历史低位,50.7,低估价值,,2.83,6.83,2.83,6.83,1.4134275618374557,1.4134275618374557,2025-05-06,2026-05-18
sz.002998,优彩资源,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,6.84,75.0,57.6,6.5,58.2,19.7,50.7,30.0,40.3,"PB=1.35, 低估均值=1.44, 比值=0.94, 分位=25%",0.0178571428571427,0.0891719745222929,,,,,,,,1.351713,1.4374033333333334,0.9403853244623984,0.2526978417266187,低估价值,价值线内/历史低位,50.7,低估价值,,6.84,9.49,6.40814976,9.49,0.38742690058479545,0.4809266879555576,2025-05-06,2026-05-18
sh.600717,天津港,G55水上运输业,G55水上运输业,PB,PB低估,4.46,75.6,75.6,16.9,4.4,43.3,50.6,19.4,35.0,"PB=0.66, 低估均值=0.76, 比值=0.86, 分位=7%",-0.0550847457627118,-0.0304347826086955,,,,,,,,0.656179,0.7590655454545455,0.864456309378481,0.0726530612244897,低估价值,价值线内/历史低位,50.6,低估价值,,4.46,4.39,4.36304406,4.39,-0.015695067264574036,0.00617824152800317,2025-05-06,2026-05-18
sh.600425,青松建化,C30非金属矿物制品业,资源金属,PB,PB低估,3.76,75.0,63.2,9.0,31.1,38.4,50.5,24.5,37.5,"PB=0.95, 低估均值=0.96, 比值=0.99, 分位=10%",-0.0505050505050505,0.0,,,,,,,,0.954002,0.9644877272727272,0.9891281900471895,0.0987755102040816,低估价值,价值线内/历史低位,50.5,低估价值,,3.76,3.91,3.65973208,3.91,0.039893617021276695,0.06838421898905778,2025-05-06,2026-05-18
sz.300655,晶瑞电材,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,8.96,75.0,59.9,0.0,38.4,54.2,50.5,25.3,37.9,"PB=3.87, 低估均值=3.79, 比值=1.02, 分位=11%",0.061611374407583,0.0591016548463356,,,,,,,,3.872963,3.794249555555556,1.020745457907267,0.1077720207253886,低估价值,价值线内/历史低位,50.5,低估价值,,8.96,16.37,8.9122432,16.37,0.8270089285714286,0.8367990676017458,2025-05-06,2026-05-18
sz.300741,华宝股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,16.6,80.7,80.7,0.0,40.4,20.9,50.5,21.3,35.9,"PB=1.49, 低估均值=1.90, 比值=0.79, 分位=10%",0.0297766749379653,0.1231393775372124,,,,,,,,1.494346,1.901837125,0.7857381583083777,0.1010913268236645,低估价值,价值线内/历史低位,50.5,低估价值,,16.6,15.49,16.4753008,15.49,-0.0668674698795182,-0.05980472295838135,2025-05-06,2026-05-18
sz.301071,力量钻石,C30非金属矿物制品业,资源金属,PB,PB低估,28.3,75.0,53.2,11.4,20.0,44.2,50.5,22.5,36.5,"PB=1.39, 低估均值=1.29, 比值=1.08, 分位=14%",-0.1424242424242424,-0.1326999693533558,,,,,,,,1.388771,1.2886953333333333,1.0776565756685186,0.1354764638346728,低估价值,价值线内/历史低位,50.5,低估价值,,28.3,59.46,28.1570567,59.46,1.101060070671378,1.1117264007214223,2025-05-06,2026-05-18
sh.688398,赛特新材,C30非金属矿物制品业,资源金属,PB,PB低估,14.88,76.1,76.1,17.3,27.0,14.8,50.4,23.3,36.8,"PB=2.42, 低估均值=2.92, 比值=0.83, 分位=11%",-0.1358885017421601,0.0398322851153039,,,,,,,,2.422727,2.922160333333333,0.8290876350499136,0.1134751773049645,低估价值,价值线内/历史低位,50.4,低估价值,,14.88,33.33,14.79899328,33.33,1.2399193548387095,1.252180223978046,2025-05-06,2026-05-18
sz.000088,盐田港,G55水上运输业,G55水上运输业,PB,PB低估,4.56,75.0,66.9,21.6,4.8,32.6,50.4,20.1,35.2,"PB=1.30, 低估均值=1.51, 比值=0.86, 分位=21%",-0.0480167014613779,-0.0277185501066099,,,,,,,,1.303985,1.5105769090909091,0.8632364179224481,0.2114285714285714,低估价值,价值线内/历史低位,50.4,低估价值,,4.56,4.52,4.34413416,4.52,-0.00877192982456143,0.040483519505299714,2025-05-06,2026-05-18
