code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy,buy_close_qfq,end_close_qfq
sz.002839,张家港行,J66货币金融服务,金融,PE,PE低估,4.49,78.1,78.1,16.7,27.8,51.9,55.1,28.9,42.0,"PE=5.70, 低估均值=7.80, 比值=0.73, 分位=22%",0.0022321428571427,-0.0066371681415927,,,,,,,,5.695656,7.798274142857143,0.7303739129531572,0.2167464114832535,低估价值,价值线内/历史低位,55.1,低估价值,,,4.49,4.39,-0.022271714922049157,0.0003604396649303787,,4.38841824,4.39
sz.300890,翔丰华,C30非金属矿物制品业,资源金属,PB,PB低估,31.99,75.0,68.8,0.3,81.8,55.5,55.1,40.8,48.0,"PB=1.88, 低估均值=2.20, 比值=0.85, 分位=19%",0.0204146730462519,0.0582203109493879,,,,,,,,1.876846,2.1965882,0.8544368944529521,0.1931723563696919,低估价值,价值线内/历史低位,55.1,低估价值,,,31.99,37.9,0.18474523288527656,0.18474523288527656,,31.99,37.9
sz.002092,中泰化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.95,75.0,69.6,0.0,82.8,54.2,55.0,40.9,47.9,"PB=0.59, 低估均值=0.70, 比值=0.84, 分位=20%",0.0599571734475374,0.0487288135593222,,,,,,,,0.593973,0.7036345,0.8441499102161704,0.1958384332925336,低估价值,价值线内/历史低位,55.0,低估价值,,,4.95,5.59,0.12929292929292924,0.12929292929292924,,4.95,5.59
sh.603755,日辰股份,C14食品制造业,消费,PE,PE低估,26.88,75.0,66.0,30.1,34.3,26.8,54.9,33.3,44.1,"PE=37.67, 低估均值=39.30, 比值=0.96, 分位=10%",-0.0048130322102926,0.0279158699808794,,,,,,,,37.673043,39.29859928571428,0.9586357703516116,0.0960219478737997,低估价值,价值线内/历史低位,54.9,低估价值,,,26.88,27.8,0.034226190476190466,0.04960287255918239,,26.486208,27.8
sz.300888,稳健医疗,C17纺织业,医药医疗,VALUE,基本价值线,42.35,0.9,0.9,74.9,30.2,62.5,0.0,0.0,0.0,"Q1价值线=34.02, 现价/价值=1.24, akshare东方财富扣非净利润同比=40.9%, 市值=247.8亿",0.0561097256857854,-0.1420178282009724,247.7508791023069,34.018681419126494,1.244904218309571,1.01,1.01,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,54.9,财报后主线候选,,,42.35,30.37,-0.2828807556080284,-0.2750762262599429,0.40900102313599,41.8940599,30.37
sh.600674,川投能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,14.65,75.0,53.9,29.0,0.8,62.5,54.8,26.5,40.6,"PB=1.68, 低估均值=1.73, 比值=0.97, 分位=27%",-0.0584832904884319,-0.1061622940817571,,,,,,,,1.675346,1.727516909090909,0.9698000587916888,0.2713178294573643,低估价值,价值线内/历史低位,54.8,低估价值,,,14.65,15.07,0.028668941979522078,0.028668941979522078,,14.65,15.07
sh.601678,滨化股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.23,80.7,80.7,0.9,51.6,49.1,54.7,29.9,42.3,"PB=0.76, 低估均值=1.01, 比值=0.75, 分位=15%",-0.0364464692482914,-0.0023584905660376,,,,,,,,0.761674,1.0134474545454546,0.7515673324589102,0.1464708282333741,低估价值,价值线内/历史低位,54.7,低估价值,,,4.23,6.39,0.5106382978723403,0.5143590781272993,,4.21960689,6.39
sz.002966,苏州银行,J66货币金融服务,金融,PE,PE低估,8.05,75.0,49.5,21.4,22.0,59.0,54.7,29.9,42.3,"PE=6.86, 低估均值=7.35, 比值=0.93, 分位=39%",-0.0672074159907299,-0.0693641618497109,,,,,,,,6.855193,7.353455285714285,0.9322410667700298,0.3915989159891599,低估价值,价值线内/历史低位,54.7,低估价值,,,8.05,8.41,0.044720496894409933,0.07131371729892111,,7.85017485,8.41
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.63,82.4,82.4,11.0,25.2,40.3,54.6,24.0,39.3,"PB=0.73, 低估均值=0.90, 比值=0.80, 分位=4%",-0.0433884297520661,-0.0232067510548523,,,,,,,,0.726446,0.9048301111111112,0.8028534761160196,0.0395756833945328,低估价值,价值线内/历史低位,54.6,低估价值,,,4.63,5.13,0.10799136069114468,0.13151556937852416,,4.5337423,5.13
sh.603105,芯能科技,D44电力、热力生产和供应业,半导体/电子,PB,PB低估,9.3,75.0,61.0,8.9,68.6,42.4,54.6,38.1,46.4,"PB=2.27, 低估均值=2.36, 比值=0.96, 分位=17%",0.0979929161747343,0.1341463414634147,,,,,,,,2.26684,2.364210125,0.9588149445895804,0.1744386873920552,低估价值,价值线内/历史低位,54.6,低估价值,,,9.3,9.7,0.04301075268817178,0.04301075268817178,,9.3,9.7
sz.000819,岳阳兴长,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,17.29,75.0,51.8,0.0,87.7,45.8,54.6,41.3,48.0,"PB=2.98, 低估均值=3.05, 比值=0.98, 分位=29%",0.0826549780839072,0.1293272370999345,,,,,,,,2.984311,3.049034888888889,0.978772335756225,0.292125662994696,低估价值,价值线内/历史低位,54.6,低估价值,,,17.29,16.29,-0.05783689994216312,-0.05783689994216312,,17.29,16.29
sz.000930,中粮科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.24,75.0,63.2,0.0,87.0,46.6,54.6,41.2,47.9,"PB=1.08, 低估均值=1.13, 比值=0.96, 分位=14%",0.0684931506849315,0.1263537906137184,,,,,,,,1.084198,1.134802285714286,0.9554069582416872,0.1436148510811913,低估价值,价值线内/历史低位,54.6,低估价值,,,6.24,5.45,-0.1266025641025641,-0.1266025641025641,,6.24,5.45
sz.002188,中天服务,K70房地产业,K70房地产业,PB,PB低估,5.89,75.0,63.6,7.8,82.9,31.5,54.6,41.0,47.8,"PB=6.01, 低估均值=7.69, 比值=0.78, 分位=37%",-0.0016949152542373,0.0968342644320296,,,,,,,,6.011454,7.6938358,0.7813338049143185,0.3745476477683956,低估价值,价值线内/历史低位,54.6,低估价值,,,5.89,6.98,0.18505942275042453,0.18505942275042453,,5.89,6.98
sh.603439,三力制药,C27医药制造业,医药医疗,PE,PE低估,12.82,75.0,63.9,14.4,51.9,44.3,54.5,35.1,44.8,"PE=21.89, 低估均值=25.06, 比值=0.87, 分位=24%",-0.0952717007762878,0.0380566801619433,,,,,,,,21.887626,25.061078500000004,0.8733712717112313,0.2449922958397534,低估价值,价值线内/历史低位,54.5,低估价值,,,12.82,12.86,0.0031201248049921304,0.0031201248049921304,,12.82,12.86
sz.002930,宏川智慧,G59装卸搬运和仓储业,G59装卸搬运和仓储业,PB,PB低估,12.13,75.0,66.8,0.0,87.2,45.3,54.5,41.1,47.8,"PB=2.35, 低估均值=2.62, 比值=0.90, 分位=16%",0.021903959561921,0.1663461538461539,,,,,,,,2.353316,2.6156155,0.8997178675535453,0.16398891966759,低估价值,价值线内/历史低位,54.5,低估价值,,,12.13,14.78,0.2184666117065126,0.2184666117065126,,12.13,14.78
sh.600116,三峡水利,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.72,91.6,91.6,0.3,6.2,32.9,54.4,11.8,33.1,"PB=1.17, 低估均值=1.67, 比值=0.70, 分位=3%",-0.0073855243722303,-0.0317002881844381,,,,,,,,1.166282,1.6748023,0.6963699536357216,0.0342717258261933,低估价值,价值线内/历史低位,54.4,低估价值,,,6.72,6.77,0.007440476190476275,0.01507280863863003,,6.66947232,6.77
sh.600511,国药股份,F51批发业,医药医疗,PE,PE低估,29.71,75.0,65.3,20.9,30.3,49.2,54.4,31.1,42.8,"PE=11.51, 低估均值=12.81, 比值=0.90, 分位=19%",-0.0109853528628495,-0.0480615187439923,,,,,,,,11.506366,12.814481222222222,0.8979189871569865,0.189718482252142,低估价值,价值线内/历史低位,54.4,低估价值,,,29.71,27.49,-0.07472231571861332,-0.07472231571861332,,29.71,27.49
sh.600664,哈药股份,C27医药制造业,医药医疗,PE,PE低估,3.74,75.0,57.8,11.0,48.4,55.3,54.4,33.9,44.1,"PE=17.28, 低估均值=18.12, 比值=0.95, 分位=23%",-0.0719602977667493,-0.0385604113110539,,,,,,,,17.277743,18.118884125,0.9535765492401702,0.2314906219151036,低估价值,价值线内/历史低位,54.4,低估价值,,,3.74,3.53,-0.05614973262032097,-0.05614973262032097,,3.74,3.53
sh.600234,科新发展,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,8.66,79.8,79.8,6.4,56.8,29.6,54.2,31.2,42.7,"PB=4.62, 低估均值=20.07, 比值=0.23, 分位=37%",-0.0737967914438502,0.1320261437908496,,,,,,,,4.622553,20.072590750000003,0.2302917972858087,0.3667890656874745,低估价值,价值线内/历史低位,54.2,低估价值,,,8.66,26.21,2.0265588914549655,2.0265588914549655,,8.66,26.21
sh.601011,宝泰隆,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,2.87,75.0,63.8,0.0,85.9,43.0,54.1,40.3,47.2,"PB=0.95, 低估均值=1.14, 比值=0.83, 分位=30%",0.0512820512820513,0.1167315175097276,,,,,,,,0.947104,1.1376223,0.8325293904664139,0.3015095879232966,低估价值,价值线内/历史低位,54.1,低估价值,,,2.87,2.96,0.03135888501742157,0.03135888501742157,,2.87,2.96
sh.601113,华鼎股份,F52零售业,F52零售业,PE,PE低估,3.89,75.0,70.6,36.1,3.4,34.6,54.1,26.4,40.2,"PE=8.97, 低估均值=9.90, 比值=0.91, 分位=9%",-0.0488997555012223,-0.0558252427184465,,,,,,,,8.972147,9.8956816,0.9066729673274856,0.0942543576500968,低估价值,价值线内/历史低位,54.1,低估价值,,,3.89,4.46,0.14652956298200515,0.14652956298200515,,3.89,4.46
sz.002034,旺能环境,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,17.44,75.0,62.7,23.4,33.2,36.4,54.1,31.4,42.7,"PB=1.10, 低估均值=1.15, 比值=0.95, 分位=15%",0.0163170163170163,-0.0090909090909091,,,,,,,,1.096149,1.149497375,0.9535898244221742,0.1546307629538963,低估价值,价值线内/历史低位,54.1,低估价值,,,17.44,22.88,0.31192660550458706,0.32757338542520853,,17.23445216,22.88
sh.600461,洪城环境,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,9.01,75.0,67.8,32.7,4.1,41.3,54.0,26.1,40.0,"PB=1.24, 低估均值=1.33, 比值=0.94, 分位=10%",-0.0394456289978678,-0.04957805907173,,,,,,,,1.240791,1.325174909090909,0.9363224367500304,0.098735210118319,低估价值,价值线内/历史低位,54.0,低估价值,,,9.01,10.3,0.14317425083240853,0.14317425083240853,,9.01,10.3
sh.600512,腾达建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.43,76.9,76.9,0.0,83.2,33.4,54.0,38.0,46.0,"PB=0.62, 低估均值=0.78, 比值=0.80, 分位=14%",0.0474137931034484,0.0657894736842106,,,,,,,,0.618754,0.7761642222222221,0.7971946944790322,0.1440228478172174,低估价值,价值线内/历史低位,54.0,低估价值,,,2.43,2.28,-0.06172839506172856,-0.06172839506172856,,2.43,2.28
sh.600956,新天绿能,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,7.61,75.9,75.9,14.1,51.4,35.6,54.0,33.5,43.7,"PB=1.44, 低估均值=1.69, 比值=0.85, 分位=9%",0.0,-0.0330368487928843,,,,,,,,1.43732,1.6927825,0.8490872276857776,0.0897537728355837,低估价值,价值线内/历史低位,54.0,低估价值,,,7.61,9.06,0.19053876478318,0.19053876478318,,7.61,9.06
sz.000848,承德露露,C15酒、饮料和精制茶制造业,消费,PE,PE低估,8.67,75.0,70.4,30.9,2.7,47.8,54.0,25.8,39.9,"PE=14.46, 低估均值=15.99, 比值=0.90, 分位=10%",-0.0091428571428571,-0.1215805471124619,,,,,,,,14.459549,15.985944272727274,0.9045164147524666,0.1007751937984496,低估价值,价值线内/历史低位,54.0,低估价值,,,8.67,8.87,0.023068050749711633,0.023068050749711633,,8.67,8.87
sz.002408,齐翔腾达,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.1,75.0,66.2,0.0,82.6,44.5,54.0,39.3,46.7,"PB=1.25, 低估均值=1.34, 比值=0.94, 分位=12%",-0.0039062500000001,0.094420600858369,,,,,,,,1.254867,1.3388176,0.9372949683362392,0.1215830273357813,低估价值,价值线内/历史低位,54.0,低估价值,,,5.1,5.81,0.13921568627450975,0.13921568627450975,,5.1,5.81
sh.601228,广州港,G55水上运输业,G55水上运输业,PB,PB低估,3.42,75.0,68.8,1.1,82.9,39.9,53.8,39.3,46.5,"PB=1.23, 低估均值=1.44, 比值=0.85, 分位=20%",0.0363636363636363,0.0687499999999998,,,,,,,,1.22695,1.4384815555555557,0.8529480237417016,0.1957052220595412,低估价值,价值线内/历史低位,53.8,低估价值,,,3.42,3.13,-0.08479532163742687,-0.08479532163742687,,3.42,3.13
sh.603886,元祖股份,C14食品制造业,消费,PE,PE低估,13.14,75.0,53.7,13.5,59.1,32.6,53.8,35.4,44.6,"PE=14.53, 低估均值=15.29, 比值=0.95, 分位=30%",0.0330188679245282,-0.0045454545454544,,,,,,,,14.53387,15.285430199999997,0.9508315964832972,0.3002846299810247,低估价值,价值线内/历史低位,53.8,低估价值,,,13.14,11.86,-0.09741248097412492,-0.09741248097412492,,13.14,11.86
sz.002060,广东建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.66,79.7,79.7,3.7,55.0,35.0,53.8,30.1,42.0,"PB=1.01, 低估均值=1.25, 比值=0.81, 分位=8%",0.0027397260273973,0.0368271954674221,,,,,,,,1.011971,1.246014909090909,0.8121660444162204,0.0795593635250918,低估价值,价值线内/历史低位,53.8,低估价值,,,3.66,3.72,0.016393442622950838,0.016393442622950838,,3.66,3.72
sz.003012,东鹏控股,C30非金属矿物制品业,资源金属,PB,PB低估,7.37,75.0,51.1,3.8,78.3,38.1,53.8,38.6,46.2,"PB=1.14, 低估均值=1.15, 比值=0.99, 分位=29%",0.2407407407407407,0.2663230240549827,,,,,,,,1.138119,1.1547174,0.9856255738417036,0.2936708860759494,低估价值,价值线内/历史低位,53.8,低估价值,,,7.37,5.35,-0.27408412483039357,-0.27408412483039357,,7.37,5.35
sz.000407,胜利股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,3.7,75.2,75.2,1.4,85.0,35.1,53.7,39.4,46.6,"PB=1.08, 低估均值=1.34, 比值=0.81, 分位=16%",0.0571428571428571,0.0946745562130177,,,,,,,,1.080104,1.3356424,0.80867753224965,0.1550387596899224,低估价值,价值线内/历史低位,53.7,低估价值,,,3.7,4.66,0.2594594594594595,0.26191008885201006,,3.6928146,4.66
sz.300034,钢研高纳,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,17.5,75.0,50.5,1.8,56.1,64.1,53.7,33.8,43.8,"PB=3.72, 低估均值=3.72, 比值=1.00, 分位=29%",-0.0212527964205816,0.0775862068965518,,,,,,,,3.7159,3.7238891818181816,0.9978546134355478,0.2855977152182782,低估价值,价值线内/历史低位,53.7,低估价值,,,17.5,19.96,0.14057142857142857,0.14057142857142857,,17.5,19.96
sh.600155,华创云信,J67资本市场服务,金融,PB,PB低估,7.65,75.0,56.0,0.0,61.7,62.0,53.6,34.6,44.1,"PB=0.85, 低估均值=0.86, 比值=0.99, 分位=21%",0.047945205479452,0.1350148367952521,,,,,,,,0.852643,0.8597295555555556,0.9917572270142831,0.2084863321093431,低估价值,价值线内/历史低位,53.6,低估价值,,,7.65,5.98,-0.21830065359477124,-0.21830065359477124,,7.65,5.98
sh.600846,同济科技,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,10.96,75.0,49.9,7.3,59.0,46.2,53.6,34.6,44.1,"PB=1.67, 低估均值=1.76, 比值=0.95, 分位=36%",0.0630455868089234,0.0703125,,,,,,,,1.670576,1.7595613636363636,0.9494275303633266,0.3610771113831089,低估价值,价值线内/历史低位,53.6,低估价值,,,10.96,12.45,0.13594890510948887,0.13594890510948887,,10.96,12.45
sh.688356,键凯科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,91.69,75.0,74.1,5.4,63.7,46.0,53.6,35.4,44.5,"PB=4.35, 低估均值=6.07, 比值=0.72, 分位=30%",-0.0460882230545152,0.2474829931972788,,,,,,,,4.346338,6.0744925,0.7155063571154299,0.2999178307313065,低估价值,价值线内/历史低位,53.6,低估价值,,,91.69,83.85,-0.08550550768895193,-0.08550550768895193,,91.69,83.85
sh.600017,日照港,G55水上运输业,G55水上运输业,PB,PB低估,3.19,75.0,44.6,11.5,52.8,41.3,53.5,33.6,43.6,"PB=0.71, 低估均值=0.74, 比值=0.96, 分位=44%",0.0,-0.0062305295950155,,,,,,,,0.706785,0.7391688000000001,0.9561888975833396,0.4353325173398613,低估价值,价值线内/历史低位,53.5,低估价值,,,3.19,2.82,-0.11598746081504707,-0.10772589487570117,,3.16046379,2.82
sh.603689,皖天然气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,8.7,75.0,67.3,16.2,55.4,26.5,53.5,34.4,44.0,"PB=1.30, 低估均值=1.37, 比值=0.95, 分位=9%",0.0199296600234466,0.0320284697508896,,,,,,,,1.302437,1.374361125,0.947667229746476,0.09,低估价值,价值线内/历史低位,53.5,低估价值,,,8.7,8.57,-0.014942528735632066,-0.009396137710674268,,8.6512887,8.57
sh.600072,中船科技,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,12.83,75.0,57.2,0.0,55.9,65.3,53.4,33.1,43.2,"PB=1.86, 低估均值=1.82, 比值=1.02, 分位=15%",0.0094413847364278,0.0499181669394435,,,,,,,,1.860121,1.821210777777778,1.0213650296258951,0.1489188086495308,低估价值,价值线内/历史低位,53.4,低估价值,,,12.83,12.86,0.002338269680436378,0.002338269680436378,,12.83,12.86
sh.600168,武汉控股,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.08,75.0,34.4,0.7,84.2,35.5,53.4,38.9,46.1,"PB=0.94, 低估均值=0.95, 比值=0.99, 分位=55%",0.0649895178197066,0.0717299578059071,,,,,,,,0.939306,0.947664909090909,0.9911794675409816,0.5479396164830681,低估价值,价值线内/历史低位,53.4,低估价值,,,5.08,4.95,-0.025590551181102317,-0.025590551181102317,,5.08,4.95
sh.603883,老百姓,F52零售业,F52零售业,PE,PE低估,17.89,75.0,43.4,15.6,21.0,60.2,53.3,27.2,40.2,"PE=32.83, 低估均值=33.01, 比值=0.99, 分位=40%",-0.0534391534391532,-0.1748154981549815,,,,,,,,32.828006,33.009257444444444,0.994509072348886,0.4018767849857201,低估价值,价值线内/历史低位,53.3,低估价值,,,17.89,12.73,-0.28842929010620455,-0.2826944320907704,,17.74696945,12.73
sh.600643,爱建集团,J69其他金融业,金融,PB,PB低估,6.06,75.0,58.7,0.0,62.1,57.6,53.2,34.1,43.7,"PB=0.81, 低估均值=0.92, 比值=0.88, 分位=32%",0.0133779264214044,0.1698841698841697,,,,,,,,0.81032,0.919608285714286,0.8811577848829423,0.3153814769481844,低估价值,价值线内/历史低位,53.2,低估价值,,,6.06,4.73,-0.2194719471947193,-0.2194719471947193,,6.06,4.73
sh.600467,好当家,A04渔业,A04渔业,PB,PB低估,2.42,75.0,64.6,0.0,80.6,37.8,53.1,37.6,45.4,"PB=1.03, 低估均值=1.11, 比值=0.93, 分位=15%",0.021097046413502,0.0341880341880342,,,,,,,,1.034269,1.1081027272727275,0.9333692396422056,0.1521827825377397,低估价值,价值线内/历史低位,53.1,低估价值,,,2.42,2.35,-0.028925619834710647,-0.028925619834710647,,2.42,2.35
sz.300243,瑞丰高材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.23,75.0,48.1,0.0,79.7,39.0,53.1,37.5,45.3,"PB=2.65, 低估均值=2.67, 比值=0.99, 分位=33%",0.0274473924977127,0.0117117117117118,,,,,,,,2.651272,2.6733144,0.9917546548209968,0.3325173398612811,低估价值,价值线内/历史低位,53.1,低估价值,,,11.23,19.3,0.7186108637577917,0.7186108637577917,,11.23,19.3
sz.300483,首华燃气,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,11.59,75.0,52.0,0.0,65.1,53.6,53.1,34.6,43.8,"PB=1.64, 低估均值=1.80, 比值=0.91, 分位=38%",0.0366726296958854,0.2123430962343095,,,,,,,,1.644699,1.8037945,0.9117995425753876,0.379436964504284,低估价值,价值线内/历史低位,53.1,低估价值,,,11.59,22.54,0.9447799827437446,0.9447799827437446,,11.59,22.54
sh.600975,新五丰,A03畜牧业,A03畜牧业,PB,PB低估,6.39,75.0,60.8,3.4,55.8,53.4,53.0,32.8,42.9,"PB=2.62, 低估均值=2.64, 比值=0.99, 分位=13%",0.0207667731629392,0.0390243902439022,,,,,,,,2.619515,2.639438090909091,0.992451768057106,0.1321909424724602,低估价值,价值线内/历史低位,53.0,低估价值,,,6.39,5.39,-0.15649452269170583,-0.15649452269170583,,6.39,5.39
sh.603209,兴通股份,G55水上运输业,G55水上运输业,PB,PB低估,15.13,77.7,77.7,16.7,28.5,32.0,53.0,26.2,39.6,"PB=1.51, 低估均值=1.76, 比值=0.86, 分位=1%",0.0013236267372602,0.007323568575233,,,,,,,,1.505145,1.7561915,0.8570506120773275,0.0059808612440191,低估价值,价值线内/历史低位,53.0,低估价值,,,15.13,14.06,-0.07072042300066095,-0.07072042300066095,,15.13,14.06
sz.003039,顺控发展,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,13.77,75.0,57.5,13.5,51.5,31.9,53.0,32.6,42.8,"PB=3.12, 低估均值=3.21, 比值=0.97, 分位=21%",-0.0171306209850107,-0.0192307692307691,,,,,,,,3.118755,3.2135842,0.97049114194674,0.2126489459211732,低估价值,价值线内/历史低位,53.0,低估价值,,,13.77,13.88,0.007988380537400142,0.007988380537400142,,13.77,13.88
