code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy
sz.002444,巨星科技,C33金属制品业,资源金属,VALUE,基本价值线,32.22,75.0,47.9,73.1,68.6,69.9,73.3,71.2,72.2,"价值线=35.22, 现价/价值=0.91, 扣非EPS=1.93, akshare东方财富扣非净利润同比=3.9%, 市值=384.9亿",0.014164305949008416,0.3347141673570837,384.85397216756456,35.21590167179735,0.9149275886865446,1.929,1.929,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,72.2,低估且高质量,2026-05-19 15:34:09,2026-05-19,32.22,34.33,0.0654872749844817,0.07447092640011288,
sz.002508,老板电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,20.2,85.0,72.2,61.9,62.9,47.7,72.1,61.3,66.7,"价值线=27.13, 现价/价值=0.74, 扣非EPS=1.54, akshare东方财富扣非净利润同比=-2.4%, 市值=190.9亿",0.04771784232365128,0.0598111227701994,190.9283265893636,27.127686541346037,0.7446267107669736,1.54,1.54,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.1,低估价值,2026-05-19 15:34:45,2026-05-19,20.2,17.46,-0.13564356435643554,-0.11378325593047256,
sh.600499,科达制造,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,11.61,85.0,66.6,59.7,61.8,54.5,72.0,60.9,66.5,"价值线=14.81, 现价/价值=0.78, 扣非EPS=0.49, akshare东方财富扣非净利润同比=75.1%, 市值=219.0亿",0.05737704918032782,0.12937743190661477,219.03649635245904,14.809290664763047,0.7839673258371935,0.488,0.488,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.0,低估价值,2026-05-19 16:12:01,2026-05-19,11.61,16.36,0.40913006029285093,0.40913006029285093,
sz.000048,京基智农,A03畜牧业,A03畜牧业,PB,PB低估,16.33,98.5,98.5,27.3,59.7,48.6,71.8,45.4,58.6,"PB=1.99, 低估均值=4.27, 比值=0.47, 分位=7%",0.03289057558507258,0.007402837754472369,,,,,,,,1.99291,4.270899833333334,0.4666253196681932,0.07425540595675234,低估价值,价值线内/历史低位,71.8,低估价值,2026-05-19 15:34:57,2026-05-19,16.33,14.51,-0.11145131659522345,-0.09228120332831413,
sz.000921,海信家电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.17,85.0,66.0,74.8,3.2,65.0,71.8,48.8,60.3,"价值线=31.94, 现价/价值=0.79, 扣非EPS=1.91, akshare东方财富扣非净利润同比=6.7%, 市值=343.4亿",-0.009834775767112558,-0.08903365906623228,343.3990409163016,31.94022023190508,0.7880346415037456,1.91,1.91,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.8,低估价值,2026-05-19 15:34:15,2026-05-19,25.17,24.45,-0.028605482717520947,-0.028605482717520947,
sz.002532,天山铝业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,9.98,75.0,54.8,58.6,93.4,65.9,71.8,72.7,72.3,"PB=1.67, 低估均值=1.77, 比值=0.94, 分位=30%",0.08951965065502177,0.2382133995037221,,,,,,,,1.665535,1.773325,0.9392158797738711,0.2978376172990616,低估价值,价值线内/历史低位,71.8,低估价值,2026-05-19 15:34:09,2026-05-19,9.98,15.25,0.5280561122244489,0.5829676780068278,
sh.601808,中海油服,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,14.06,85.0,64.4,62.5,54.5,49.9,71.7,59.0,65.3,"价值线=17.59, 现价/价值=0.80, 扣非EPS=0.68, akshare东方财富扣非净利润同比=20.9%, 市值=667.6亿",0.01589595375722541,0.01589595375722541,667.6432352941176,17.59217847743026,0.7992188129536181,0.68,0.68,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.7,低估价值,2026-05-19 16:11:40,2026-05-19,14.06,14.28,0.01564722617354186,0.01564722617354186,
sz.002318,久立特材,C33金属制品业,资源金属,VALUE,基本价值线,22.37,85.0,60.2,75.4,5.4,60.0,71.7,49.1,60.4,"价值线=26.99, 现价/价值=0.83, 扣非EPS=1.58, akshare东方财富扣非净利润同比=20.6%, 市值=215.4亿",0.017743403093721577,-0.06675010429703787,215.40272915026708,26.986509802758434,0.8289326839039202,1.58,1.58,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.7,低估价值,2026-05-19 15:34:15,2026-05-19,22.37,27.31,0.22083147071971387,0.22083147071971387,
sh.601668,中国建筑,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.56,98.5,98.5,24.6,26.9,86.2,71.6,38.3,55.0,"PB=0.48, 低估均值=0.78, 比值=0.62, 分位=1%",-0.014184397163120588,-0.01243339253996456,,,,,,,,0.484597,0.7846811818181817,0.6175718383830006,0.008567931456548347,低估价值,价值线内/历史低位,71.6,低估价值,2026-05-19 16:11:59,2026-05-19,5.56,4.89,-0.12050359712230219,-0.12050359712230219,
sh.603766,隆鑫通用,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,12.58,75.0,52.7,75.8,49.5,64.2,71.6,64.8,68.2,"价值线=14.28, 现价/价值=0.88, 扣非EPS=0.53, akshare东方财富扣非净利润同比=82.8%, 市值=260.1亿",0.036243822075782584,-0.11220889202540574,260.06652559297737,14.281573702606874,0.8808553078225351,0.53,0.53,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,71.6,低估价值,2026-05-19 16:11:59,2026-05-19,12.58,14.55,0.156597774244833,0.17147314017882387,
sz.002946,新乳业,C14食品制造业,消费,PE,PE低估,19.33,60.0,52.8,71.1,84.3,47.5,63.9,71.6,67.8,"PE=26.09, 低估均值=26.04, 比值=1.00, 分位=24%",0.16305655836341737,-0.0005170630816960786,,,,,,,,26.086348,26.043654000000004,1.001639324497246,0.24422236102435976,高质量趋势,估值有约束的高质量,71.6,高质量趋势,2026-05-19 15:34:12,2026-05-19,19.33,17.59,-0.090015519917227,-0.08649212002416029,
sh.600009,上海机场,G56航空运输业,G56航空运输业,PB,PB低估,32.36,87.9,87.9,42.2,58.1,65.1,71.2,53.5,62.3,"PB=1.92, 低估均值=2.60, 比值=0.74, 分位=3%",0.007785736530675713,-0.006142506142506221,,,,,,,,1.918641,2.595292,0.7392775071167329,0.030599755201958383,低估价值,价值线内/历史低位,71.2,低估价值,2026-05-19 16:11:34,2026-05-19,32.36,25.71,-0.2055006180469715,-0.20023254985285233,
sh.600812,华北制药,C27医药制造业,医药医疗,PE,PE低估,6.3,96.4,96.4,30.9,50.5,54.0,71.2,44.5,57.8,"PE=60.55, 低估均值=94.79, 比值=0.64, 分位=5%",-0.08563134978229314,0.009615384615384581,,,,,,,,60.553365,94.78664777777777,0.6388385539486967,0.05345436207766011,低估价值,价值线内/历史低位,71.2,低估价值,2026-05-19 16:11:48,2026-05-19,6.3,4.96,-0.21269841269841272,-0.21269841269841272,
sz.000951,中国重汽,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.99,85.0,77.3,66.0,32.9,55.9,71.2,53.9,62.5,"价值线=25.38, 现价/价值=0.71, 扣非EPS=1.13, akshare东方财富扣非净利润同比=7.6%, 市值=211.2亿",-0.007722007722007707,0.003346346904629094,211.18713517351415,25.379130298441297,0.708850137433783,1.13,1.13,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.2,低估价值,2026-05-19 15:34:12,2026-05-19,17.99,21.45,0.1923290717065036,0.2130010353509546,
sh.603939,益丰药房,F52零售业,医药医疗,PE,PE低估,23.51,100.0,100.0,42.3,2.0,53.0,71.1,32.7,51.9,"PE=17.69, 低估均值=38.48, 比值=0.46, 分位=2%",-0.0443089430894309,-0.08699029126213587,,,,,,,,17.694358,38.480763,0.45982347075602426,0.016319869441044473,低估价值,价值线内/历史低位,71.1,低估价值,2026-05-19 16:11:37,2026-05-19,23.51,22.34,-0.049766056997022634,-0.03860425236700349,
sh.600089,特变电工,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,14.72,85.0,74.9,34.2,94.9,87.2,71.0,65.9,68.4,"价值线=20.29, 现价/价值=0.73, 扣非EPS=0.76, akshare东方财富扣非净利润同比=-5.3%, 市值=765.7亿",0.10427606901725439,0.2570452604611442,765.72965600317,20.28801239230953,0.7255516072919905,0.7571,0.7571,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.0,低估价值,2026-05-19 16:12:01,2026-05-19,14.72,27.22,0.8491847826086956,0.8491847826086956,
sh.603676,卫信康,C27医药制造业,医药医疗,PE,PE低估,12.55,86.4,86.4,55.8,55.0,39.6,70.9,54.6,62.8,"PE=20.57, 低估均值=31.86, 比值=0.65, 分位=20%",-0.06760772659732539,0.09035621198957444,,,,,,,,20.569977,31.861132571428566,0.6456134901634384,0.20182555780933062,低估价值,价值线内/历史低位,70.9,低估价值,2026-05-19 16:11:45,2026-05-19,12.55,9.94,-0.2079681274900399,-0.19741737631913125,
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,11.29,88.3,88.3,60.5,32.8,52.0,70.8,50.9,60.8,"价值线=17.86, 现价/价值=0.63, 扣非EPS=0.80, akshare东方财富扣非净利润同比=25.2%, 市值=288.2亿",0.02917046490428432,-0.02839931153184161,288.2294605527837,17.86348063533012,0.6320156877865565,0.8,0.8,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.8,低估价值,2026-05-19 16:11:33,2026-05-19,11.29,9.18,-0.18689105403011508,-0.1791695015310174,
sz.002831,裕同科技,C22造纸和纸制品业,C22造纸和纸制品业,VALUE,基本价值线,26.57,75.0,51.8,67.5,88.0,42.8,70.8,71.3,71.1,"价值线=29.93, 现价/价值=0.89, 扣非EPS=1.66, akshare东方财富扣非净利润同比=7.1%, 市值=242.3亿",0.11920808761583834,0.10708333333333342,242.33047130000665,29.934882633242367,0.8875932578567821,1.66,1.66,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,70.8,低估价值,2026-05-19 15:34:21,2026-05-19,26.57,44.64,0.680090327436959,0.7071468986333997,
sz.002466,天齐锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,43.86,92.2,92.2,0.0,98.9,98.5,70.5,54.0,62.2,"PB=1.72, 低估均值=2.87, 比值=0.60, 分位=17%",0.15148332895773153,0.4441883437602896,,,,,,,,1.717546,2.8669968333333333,0.5990749553786857,0.17258261933904528,低估价值,价值线内/历史低位,70.5,低估价值,2026-05-19 15:34:21,2026-05-19,43.86,66.58,0.5180118559051528,0.5180118559051528,
sh.603456,九洲药业,C27医药制造业,医药医疗,PE,PE低估,19.13,89.3,89.3,19.1,91.7,72.9,70.4,56.1,63.2,"PE=25.90, 低估均值=46.00, 比值=0.56, 分位=22%",0.040239260467645366,0.2422077922077921,,,,,,,,25.90058,45.999621125,0.5630607245572178,0.2178702570379437,低估价值,价值线内/历史低位,70.4,低估价值,2026-05-19 16:11:36,2026-05-19,19.13,13.21,-0.30946157867224244,-0.30217347848150333,
sh.601966,玲珑轮胎,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,15.58,85.0,84.6,51.5,62.5,61.0,70.3,58.4,64.4,"价值线=23.69, 现价/价值=0.66, 扣非EPS=0.96, akshare东方财富扣非净利润同比=-16.9%, 市值=227.9亿",0.024326101249178222,0.06932052161976654,227.89891521041667,23.69430850504137,0.6575418732597783,0.96,0.96,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.3,低估价值,2026-05-19 16:11:46,2026-05-19,15.58,12.49,-0.19833119383825415,-0.18922784407148885,
sh.603317,天味食品,C14食品制造业,消费,PE,PE低估,12.13,96.8,96.8,25.4,64.6,42.8,70.3,45.3,57.8,"PE=22.75, 低估均值=36.10, 比值=0.63, 分位=6%",0.08206958073148973,0.06684256816182943,,,,,,,,22.7506,36.10309542857142,0.6301564929525553,0.05935483870967742,低估价值,价值线内/历史低位,70.3,低估价值,2026-05-19 16:11:47,2026-05-19,12.13,15.88,0.3091508656224238,0.35489622693234035,
sh.601033,永兴股份,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,16.19,85.0,69.3,61.0,55.8,38.1,70.2,56.9,63.5,"价值线=21.16, 现价/价值=0.77, 扣非EPS=0.87, akshare东方财富扣非净利润同比=10.1%, 市值=144.5亿",0.05335068314899161,0.012507817385866149,144.45274487890575,21.15650588905067,0.7652492375113306,0.87,0.87,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.2,低估价值,2026-05-19 16:11:43,2026-05-19,16.19,15.09,-0.06794317479925893,-0.029261174063334505,
sh.601567,三星电气,C40仪器仪表制造业,C40仪器仪表制造业,VALUE,基本价值线,23.27,75.0,45.9,73.9,34.1,70.9,70.2,59.6,64.9,"价值线=25.05, 现价/价值=0.93, 扣非EPS=1.56, akshare东方财富扣非净利润同比=5.3%, 市值=328.4亿",0.017045454545454586,0.007359307359307232,328.4200633492417,25.053499084537535,0.9288123755280846,1.56,1.56,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,70.2,低估价值,2026-05-19 16:11:44,2026-05-19,23.27,19.0,-0.18349806617963038,-0.1668347614077862,
sz.002612,朗姿股份,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,18.65,75.0,62.8,64.6,80.0,48.1,70.2,68.0,69.1,"PE=22.66, 低估均值=24.15, 比值=0.94, 分位=17%",0.047164514317799,0.0026881720430105283,,,,,,,,22.655085,24.150472,0.9380804234385149,0.17432374409617862,低估价值,价值线内/历史低位,70.2,低估价值,2026-05-19 15:34:27,2026-05-19,18.65,16.69,-0.10509383378016068,-0.10509383378016068,
sz.002668,TCL智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,10.43,85.0,64.7,63.0,35.4,51.6,70.1,52.7,61.4,"价值线=13.09, 现价/价值=0.80, 扣非EPS=0.92, akshare东方财富扣非净利润同比=11.5%, 市值=113.1亿",0.016569200779727122,0.03369672943508428,113.10705592920543,13.086633150035896,0.7969964375421795,0.92,0.92,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.1,低估价值,2026-05-19 15:34:57,2026-05-19,10.43,9.89,-0.05177372962607851,-0.05177372962607851,
sh.688639,华恒生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,38.66,96.3,96.3,10.6,88.3,55.2,70.0,48.8,59.4,"PB=3.68, 低估均值=6.24, 比值=0.59, 分位=11%",0.09363507779349356,0.13305978898007043,,,,,,,,3.677143,6.2404125,0.5892467845675267,0.10859301227573183,低估价值,价值线内/历史低位,70.0,低估价值,2026-05-19 16:11:55,2026-05-19,38.66,26.55,-0.31324366270046555,-0.30927545016164426,
sz.000877,天山股份,C30非金属矿物制品业,资源金属,PB,PB低估,6.61,94.4,94.4,3.4,100.0,72.1,70.0,52.1,61.0,"PB=0.57, 低估均值=0.93, 比值=0.62, 分位=11%",0.2638623326959846,0.40638297872340434,,,,,,,,0.574157,0.9267660000000001,0.61952747511238,0.1109751121991024,低估价值,价值线内/历史低位,70.0,低估价值,2026-05-19 15:34:45,2026-05-19,6.61,4.51,-0.31770045385779133,-0.31770045385779133,
sh.603337,杰克科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,48.01,0.0,0.0,79.6,73.1,56.8,36.9,69.9,53.4,"价值线=28.66, 现价/价值=1.68, 扣非EPS=1.64, akshare东方财富扣非净利润同比=15.0%, 市值=221.8亿",0.1299129206872205,0.3153424657534245,221.84425670731707,28.655240738522117,1.6754352349746162,1.64,1.64,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.9,高质量趋势,2026-05-19 16:11:35,2026-05-19,48.01,41.68,-0.1318475317642157,-0.1318475317642157,
sh.688336,三生国健,C27医药制造业,医药医疗,PE,PE低估,52.95,86.9,86.9,45.0,49.1,59.7,69.9,50.7,60.3,"PE=42.67, 低估均值=92.19, 比值=0.46, 分位=26%",0.02715809893307486,-0.15657852819369222,,,,,,,,42.669446,92.19421633333333,0.4628212885472798,0.25651720542231493,低估价值,价值线内/历史低位,69.9,低估价值,2026-05-19 16:12:02,2026-05-19,52.95,64.41,0.21643059490084982,0.21695875500051987,
sz.002252,上海莱士,C27医药制造业,医药医疗,PE,PE低估,6.87,97.7,97.7,18.2,51.8,64.1,69.9,40.8,55.3,"PE=23.00, 低估均值=58.79, 比值=0.39, 分位=9%",-0.012931034482758563,-0.015759312320916985,,,,,,,,23.004062,58.78852750000001,0.3913018913426603,0.0861244019138756,低估价值,价值线内/历史低位,69.9,低估价值,2026-05-19 15:34:00,2026-05-19,6.87,5.43,-0.20960698689956336,-0.20710142741017956,
sh.600388,龙净环保,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,12.6,85.0,63.7,47.4,84.1,46.7,69.8,62.0,65.9,"价值线=15.67, 现价/价值=0.80, 扣非EPS=0.71, akshare东方财富扣非净利润同比=6.6%, 市值=135.1亿",0.05175292153589317,0.07969151670951158,135.13618060225355,15.670514865815061,0.8040578186417261,0.71,0.71,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.8,低估价值,2026-05-19 16:11:43,2026-05-19,12.6,18.81,0.4928571428571429,0.4928571428571429,
sh.600639,浦东金桥,K70房地产业,资源金属,PB,PB低估,10.71,95.2,95.2,40.4,33.3,38.8,69.7,40.4,55.1,"PB=0.85, 低估均值=1.34, 比值=0.63, 分位=8%",-0.0018639328984155767,0.006578947368421018,,,,,,,,0.848619,1.338132,0.6341818295952866,0.0795593635250918,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 16:11:39,2026-05-19,10.71,10.11,-0.05602240896358557,-0.05602240896358557,
sh.601995,中金公司,J67资本市场服务,金融,PB,PB低估,38.94,75.0,60.6,45.0,87.9,83.8,69.7,67.3,68.5,"PB=1.96, 低估均值=2.27, 比值=0.86, 分位=31%",0.0840757238307348,0.1309904153354633,,,,,,,,1.960449,2.2688436666666667,0.8640740782639498,0.308936170212766,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 16:11:48,2026-05-19,38.94,34.38,-0.11710323574730341,-0.11487094025863576,
sh.603786,科博达,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,58.8,0.0,0.0,85.5,67.1,51.4,37.5,69.7,53.6,"价值线=36.40, 现价/价值=1.62, 扣非EPS=1.83, akshare东方财富扣非净利润同比=25.2%, 市值=236.5亿",0.12686853200459947,0.08287292817679548,236.51101988963853,36.40383637321275,1.6152143800774568,1.826,1.826,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.7,高质量趋势,2026-05-19 16:11:56,2026-05-19,58.8,54.85,-0.06717687074829926,-0.06717687074829926,
sz.300009,安科生物,C27医药制造业,医药医疗,PE,PE低估,11.93,83.4,83.4,25.3,93.6,81.4,69.7,60.5,65.1,"PE=30.35, 低估均值=46.63, 比值=0.65, 分位=24%",0.012733446519524572,0.31969026548672574,,,,,,,,30.354757,46.626707625,0.6510165213493346,0.24112607099143207,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 15:34:00,2026-05-19,11.93,8.5,-0.2875104777870914,-0.2875104777870914,
sz.000902,新洋丰,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,14.79,75.0,60.6,54.9,85.5,60.5,69.6,67.4,68.5,"PB=1.67, 低估均值=1.87, 比值=0.89, 分位=27%",0.04670912951167727,0.1120300751879697,,,,,,,,1.673666,1.8741375454545455,0.8930326400318053,0.270093839249286,低估价值,价值线内/历史低位,69.6,低估价值,2026-05-19 15:34:06,2026-05-19,14.79,14.24,-0.037187288708586785,-0.037187288708586785,
sh.601921,浙版传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,8.62,85.0,78.6,44.1,82.2,55.3,69.5,61.1,65.3,"价值线=12.32, 现价/价值=0.70, 扣非EPS=0.50, akshare东方财富扣非净利润同比=22.6%, 市值=191.5亿",0.05507955936352493,0.039806996381182236,191.53655200420337,12.316709719879475,0.6998622356169607,0.5015,0.5015,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.5,低估价值,2026-05-19 16:11:53,2026-05-19,8.62,7.54,-0.12529002320185612,-0.11472604914631923,
sz.000338,潍柴动力,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,14.81,85.0,80.8,60.1,5.3,83.2,69.4,45.6,57.5,"价值线=21.64, 现价/价值=0.68, 扣非EPS=1.21, akshare东方财富扣非净利润同比=-6.0%, 市值=1288.5亿",-0.02308707124010556,-0.0383116883116883,1288.5227037031934,21.641906821882877,0.6843204770212346,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.4,低估价值,2026-05-19 15:34:00,2026-05-19,14.81,33.15,1.238352464550979,1.2951787963703114,
sz.300001,特锐德,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,24.67,0.0,0.0,81.0,65.3,67.3,37.6,69.4,53.5,"价值线=18.73, 现价/价值=1.32, 扣非EPS=0.74, akshare东方财富扣非净利润同比=56.0%, 市值=254.7亿",0.08344312692138778,0.08059570740254074,254.6582954133487,18.733910822021752,1.3168633199107773,0.74,0.74,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.4,高质量趋势,2026-05-19 15:34:12,2026-05-19,24.67,39.85,0.6153222537494933,0.6153222537494933,
