bucket_set,sort,ptv_min,ptv_max,ret20_min,ret20_max,ret60_min,ret60_max,vol_min,vol_max,score_min,liq_min,sample,count,train_ret_count,train_mean_return,train_median_return,train_win_rate,min_return,max_return,train_names,codes,validate_ret_count,validate_mean_return,validate_median_return,validate_win_rate,validate_names,overfit_gap,joint_score
all,value,1.0,1.8,0.0,0.35,,,,,,,train,12,10,0.01601591991248234,-0.15770083958004835,0.4,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300888,sh.688093",15,0.1721128773181686,-0.038475905864774,0.4666666666666667,金山办公、先惠技术、佰维存储、新锐股份、亿联网络、传音控股、睿创微纳、英集芯,0.0,0.13696540465815826
right_momentum,value,1.0,1.8,0.0,0.35,,,,,,,train,12,10,0.01601591991248234,-0.15770083958004835,0.4,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、稳健医疗、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300415,sz.300990,sz.300888,sz.300001,sz.300763,sz.300888,sh.688093",15,0.1721128773181686,-0.038475905864774,0.4666666666666667,金山办公、先惠技术、佰维存储、新锐股份、亿联网络、传音控股、睿创微纳、英集芯,0.0,0.13696540465815826
value_pullback,value,0.75,1.08,0.0,0.35,,,,,,,train,13,11,0.3710337314792129,0.1304798394726951,0.6363636363636364,-0.3776825353147141,2.6069077164022394,中国通号、生益电子、时代电气、运达股份、微导纳米、新强联、中国电研、节能环境,"sh.688009,sh.688183,sh.688187,sz.300772,sh.688147,sz.300850,sh.688128,sz.300140",6,0.03011568410792455,0.01611803958719405,0.5,节能环境、拓斯达、阿特斯、时代电气、华锐精密、当升科技,0.3409180473712884,0.12164063178614676
value_pullback,hybrid,0.75,1.08,0.0,0.35,,,,,,,train,13,11,0.3710337314792129,0.1304798394726951,0.6363636363636364,-0.3776825353147141,2.6069077164022394,阳光电源、恒玄科技、博俊科技、时代电气、运达股份、微导纳米、中科电气、新强联,"sz.300274,sh.688608,sz.300926,sh.688187,sz.300772,sh.688147,sz.300035,sz.300850",6,0.03011568410792455,0.01611803958719405,0.5,华锐精密、当升科技、时代电气、拓斯达、阿特斯、节能环境,0.3409180473712884,0.12164063178614676
value_pullback,momentum,0.75,1.08,0.0,0.35,,,,,,,train,13,11,0.3710337314792129,0.1304798394726951,0.6363636363636364,-0.3776825353147141,2.6069077164022394,阳光电源、微导纳米、新强联、运达股份、中科电气、博俊科技、阿特斯、中国电研,"sz.300274,sh.688147,sz.300850,sz.300772,sz.300035,sz.300926,sh.688472,sh.688128",6,0.030115684107924534,0.01611803958719405,0.5,华锐精密、拓斯达、当升科技、时代电气、阿特斯、节能环境,0.3409180473712884,0.12164063178614676
value_pullback,momentum,,,-0.2,0.2,,,,,,,train,20,20,0.1638865809872546,0.13900163443857536,0.65,-0.4109851606618088,1.2569723308558367,成都先导、英科医疗、新强联、铁建重工、金博股份、安科生物、金博股份、星源材质,"sh.688222,sz.300677,sz.300850,sh.688425,sh.688598,sz.300009,sh.688598,sz.300568",20,0.03986652137248582,-0.05851795819668895,0.35,欧科亿、华锐精密、翔丰华、星源材质、元力股份、万辰集团、当升科技、贝达药业,0.12402005961476877,0.11907102915476878
all,value,0.75,1.08,0.0,0.35,,,,,70.0,,train,9,7,0.15613248172359814,0.1304798394726951,0.5714285714285714,-0.3776825353147141,0.9118628978410864,时代电气、运达股份、微导纳米、新强联、中国电研、中科电气、博俊科技、阳光电源,"sh.688187,sz.300772,sh.688147,sz.300850,sh.688128,sz.300035,sz.300926,sz.300274",5,0.0459816000335795,-0.070042863396259,0.4,时代电气、华锐精密、当升科技、金山办公、先惠技术,0.11015088169001865,0.11877504497294668
all,momentum,0.75,1.08,0.0,0.35,,,,,70.0,,train,9,7,0.15613248172359823,0.1304798394726951,0.5714285714285714,-0.3776825353147141,0.9118628978410864,阳光电源、微导纳米、新强联、运达股份、中科电气、博俊科技、中国电研、恒玄科技,"sz.300274,sh.688147,sz.300850,sz.300772,sz.300035,sz.300926,sh.688128,sh.688608",5,0.0459816000335795,-0.070042863396259,0.4,华锐精密、先惠技术、当升科技、时代电气、金山办公,0.11015088169001873,0.11877504497294666
all,hybrid,0.75,1.08,0.0,0.35,,,,,70.0,,train,9,7,0.1561324817235982,0.1304798394726951,0.5714285714285714,-0.3776825353147141,0.9118628978410864,阳光电源、恒玄科技、博俊科技、时代电气、运达股份、微导纳米、中科电气、新强联,"sz.300274,sh.688608,sz.300926,sh.688187,sz.300772,sh.688147,sz.300035,sz.300850",5,0.0459816000335795,-0.070042863396259,0.4,金山办公、先惠技术、华锐精密、当升科技、时代电气,0.1101508816900187,0.11877504497294666
all,value,,1.0,,,,,,,70.0,,train,20,18,1.6091788022718465,0.8882698160748612,0.9444444444444444,-0.1820199778024418,8.006598302796267,华策影视、长芯博创、长川科技、仕佳光子、锦浪科技、新强联、英科医疗、捷佳伟创,"sz.300133,sz.300548,sz.300604,sh.688313,sz.300763,sz.300850,sz.300677,sz.300724",9,0.14277186730210012,-0.0273323758589506,0.4444444444444444,欧科亿、香农芯创、赢合科技、立中集团、寒锐钴业、新强联、时代电气、华锐精密,1.4664069349697464,0.11752760286787575
value_pullback,value,,1.0,,,,,,,70.0,,train,20,18,1.6091788022718465,0.8882698160748612,0.9444444444444444,-0.1820199778024418,8.006598302796267,华策影视、长芯博创、长川科技、仕佳光子、锦浪科技、新强联、英科医疗、捷佳伟创,"sz.300133,sz.300548,sz.300604,sh.688313,sz.300763,sz.300850,sz.300677,sz.300724",9,0.14277186730210012,-0.0273323758589506,0.4444444444444444,欧科亿、香农芯创、赢合科技、立中集团、寒锐钴业、新强联、时代电气、华锐精密,1.4664069349697464,0.11752760286787575
value_pullback,value,,,,,0.0,0.8,,,70.0,,train,20,18,0.710891806204428,0.21453182812845545,0.7777777777777778,-0.3776825353147141,5.046035995587445,长芯博创、仕佳光子、锦浪科技、新强联、中科电气、成都先导、伟测科技、时代电气,"sz.300548,sh.688313,sz.300763,sz.300850,sz.300035,sh.688222,sh.688372,sh.688187",5,0.12724208235300968,-0.0643656339065548,0.4,香农芯创、华锐精密、当升科技、万辰集团、三生国健,0.5836497238514183,0.11085341376624804
value_pullback,hybrid,,,0.0,0.35,,,,,,,train,20,18,0.43586608353072537,-0.0211084626892655,0.5,-0.4343278419766476,4.188522004581535,阳光电源、恒玄科技、博俊科技、长芯博创、新强联、时代电气、兴齐眼药、运达股份,"sz.300274,sh.688608,sz.300926,sz.300548,sz.300850,sh.688187,sz.300573,sz.300772",20,0.09010404143802095,0.034071353281968,0.5,香农芯创、欧科亿、华锐精密、万辰集团、当升科技、立中集团、时代电气、拓斯达,0.34576204209270445,0.11002367710650383
value_pullback,momentum,,,,,0.0,0.8,,,70.0,,train,20,18,0.40970624863557464,0.038461963615574246,0.5555555555555556,-0.3776825353147141,5.046035995587445,仕佳光子、阳光电源、成都先导、微导纳米、新强联、运达股份、中科电气、兴齐眼药,"sh.688313,sz.300274,sh.688222,sh.688147,sz.300850,sz.300772,sz.300035,sz.300573",5,0.1272420823530097,-0.0643656339065548,0.4,华锐精密、香农芯创、三生国健、万辰集团、当升科技,0.28246416628256493,0.10739854550242164
all,momentum,,1.0,,,,,,,,60.0,train,20,18,1.000601573365413,0.4193656801052085,0.7777777777777778,-0.3776825353147141,5.046035995587445,仕佳光子、捷佳伟创、仕佳光子、阳光电源、成都先导、英科医疗、微导纳米、运达股份,"sh.688313,sz.300724,sh.688313,sz.300274,sh.688222,sz.300677,sh.688147,sz.300772",11,0.10801617012634718,-0.0273323758589506,0.45454545454545453,欧科亿、华锐精密、香农芯创、拓斯达、当升科技、赢合科技、时代电气、阿特斯,0.8925854032390659,0.10594920306900121
value_pullback,momentum,,1.0,,,,,,,,60.0,train,20,18,1.000601573365413,0.4193656801052085,0.7777777777777778,-0.3776825353147141,5.046035995587445,仕佳光子、捷佳伟创、仕佳光子、阳光电源、成都先导、英科医疗、微导纳米、运达股份,"sh.688313,sz.300724,sh.688313,sz.300274,sh.688222,sz.300677,sh.688147,sz.300772",11,0.10801617012634718,-0.0273323758589506,0.45454545454545453,欧科亿、华锐精密、香农芯创、拓斯达、当升科技、赢合科技、时代电气、阿特斯,0.8925854032390659,0.10594920306900121
all,value,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,芯动联科、胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学、宏华数科,"sh.688582,sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029,sh.688789",8,0.13841525442260144,0.034262956093607605,0.5,中伟新材、新锐股份、睿创微纳、新宙邦、聚和材料、震裕科技、海博思创、伟测科技,0.3348794496894113,0.10483425750205347
all,hybrid,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,宁德时代、胜宏科技、锦浪科技、南微医学、稳健医疗、伊之密、芯动联科、宏华数科,"sz.300750,sz.300476,sz.300763,sh.688029,sz.300888,sz.300415,sh.688582,sh.688789",8,0.13841525442260144,0.034262956093607605,0.5,震裕科技、伟测科技、聚和材料、中伟新材、海博思创、睿创微纳、新锐股份、新宙邦,0.3348794496894113,0.10483425750205347
right_momentum,value,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,芯动联科、胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学、宏华数科,"sh.688582,sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029,sh.688789",8,0.13841525442260144,0.034262956093607605,0.5,中伟新材、新锐股份、睿创微纳、新宙邦、聚和材料、震裕科技、海博思创、伟测科技,0.3348794496894113,0.10483425750205347
right_momentum,hybrid,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,宁德时代、胜宏科技、锦浪科技、南微医学、稳健医疗、伊之密、芯动联科、宏华数科,"sz.300750,sz.300476,sz.300763,sh.688029,sz.300888,sz.300415,sh.688582,sh.688789",8,0.13841525442260144,0.034262956093607605,0.5,震裕科技、伟测科技、聚和材料、中伟新材、海博思创、睿创微纳、新锐股份、新宙邦,0.3348794496894113,0.10483425750205347
all,momentum,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,胜宏科技、南微医学、稳健医疗、锦浪科技、伊之密、宁德时代、芯动联科、宏华数科,"sz.300476,sh.688029,sz.300888,sz.300763,sz.300415,sz.300750,sh.688582,sh.688789",8,0.1384152544226014,0.034262956093607605,0.5,新锐股份、伟测科技、震裕科技、新宙邦、聚和材料、睿创微纳、海博思创、中伟新材,0.3348794496894113,0.10483425750205347
right_momentum,momentum,1.0,1.8,-0.2,0.2,0.0,0.8,,,70.0,,train,8,7,0.47329470411201274,-0.1320136398199342,0.42857142857142855,-0.3933674226045848,3.402231391399943,胜宏科技、南微医学、稳健医疗、锦浪科技、伊之密、宁德时代、芯动联科、宏华数科,"sz.300476,sh.688029,sz.300888,sz.300763,sz.300415,sz.300750,sh.688582,sh.688789",8,0.1384152544226014,0.034262956093607605,0.5,新锐股份、伟测科技、震裕科技、新宙邦、聚和材料、睿创微纳、海博思创、中伟新材,0.3348794496894113,0.10483425750205347
all,hybrid,0.75,1.08,0.0,0.35,,,,,,60.0,train,8,6,0.6661998982499219,0.4895042534163009,0.6666666666666666,-0.3776825353147141,2.6069077164022394,阳光电源、恒玄科技、时代电气、运达股份、微导纳米、中科电气、生益电子、阿特斯,"sz.300274,sh.688608,sh.688187,sz.300772,sh.688147,sz.300035,sh.688183,sh.688472",7,0.020945850532108058,-0.070042863396259,0.42857142857142855,金山办公、先惠技术、华锐精密、当升科技、时代电气、拓斯达、阿特斯,0.6452540477178138,0.09741024364432709
all,momentum,0.75,1.08,0.0,0.35,,,,,,60.0,train,8,6,0.6661998982499219,0.4895042534163009,0.6666666666666666,-0.3776825353147141,2.6069077164022394,阳光电源、微导纳米、运达股份、中科电气、阿特斯、恒玄科技、时代电气、生益电子,"sz.300274,sh.688147,sz.300772,sz.300035,sh.688472,sh.688608,sh.688187,sh.688183",7,0.020945850532108037,-0.070042863396259,0.42857142857142855,华锐精密、拓斯达、先惠技术、当升科技、时代电气、阿特斯、金山办公,0.6452540477178138,0.09741024364432709
all,value,0.75,1.08,0.0,0.35,,,,,,60.0,train,8,6,0.666199898249922,0.4895042534163009,0.6666666666666666,-0.3776825353147141,2.6069077164022394,生益电子、时代电气、运达股份、微导纳米、中科电气、阳光电源、阿特斯、恒玄科技,"sh.688183,sh.688187,sz.300772,sh.688147,sz.300035,sz.300274,sh.688472,sh.688608",7,0.020945850532108058,-0.070042863396259,0.42857142857142855,拓斯达、阿特斯、时代电气、华锐精密、当升科技、金山办公、先惠技术,0.6452540477178139,0.09741024364432707
value_pullback,momentum,,,-0.2,0.2,,,,,,60.0,train,20,19,0.048688821266561044,0.0430586488492947,0.631578947368421,-0.3776825353147141,0.4336429922582541,成都先导、英科医疗、铁建重工、安科生物、星源材质、中简科技、万顺新材、西部超导,"sh.688222,sz.300677,sh.688425,sz.300009,sz.300568,sz.300777,sz.300057,sh.688122",20,0.00753104429595301,-0.06243597631845525,0.3,欧科亿、华锐精密、翔丰华、星源材质、万辰集团、当升科技、贝达药业、赢合科技,0.04115777697060803,0.09546989694261485
all,value,,,0.0,0.35,,,,,,,train,20,17,0.7167423236283887,0.1304798394726951,0.7058823529411765,-0.3776825353147141,4.188522004581535,长芯博创、长川科技、新强联、成都先导、中国通号、生益电子、时代电气、运达股份,"sz.300548,sz.300604,sz.300850,sh.688222,sh.688009,sh.688183,sh.688187,sz.300772",20,0.11248887777471536,-0.054259384630516494,0.45,欧科亿、香农芯创、立中集团、节能环境、拓斯达、阿特斯、时代电气、华锐精密,0.6042534458536734,0.09282845540049219
value_pullback,hybrid,,,,,0.0,0.8,,,70.0,,train,20,17,0.6952612883071143,0.2008271869060731,0.5882352941176471,-0.3776825353147141,5.046035995587445,阳光电源、锦浪科技、恒玄科技、博俊科技、长芯博创、佐力药业、正帆科技、仕佳光子,"sz.300274,sz.300763,sh.688608,sz.300926,sz.300548,sz.300181,sh.688596,sh.688313",5,0.1272420823530097,-0.0643656339065548,0.4,香农芯创、华锐精密、万辰集团、三生国健、当升科技,0.5680192059541046,0.09218804690147468
value_pullback,momentum,,,,,,,,,,60.0,train,20,19,0.5008369134120527,0.2541603630862328,0.6842105263157895,-0.2891869237217099,5.046035995587445,仕佳光子、捷佳伟创、仕佳光子、阳光电源、成都先导、英科医疗、微导纳米、运达股份,"sh.688313,sz.300724,sh.688313,sz.300274,sh.688222,sz.300677,sh.688147,sz.300772",20,0.0405358908883147,-0.0509110711188852,0.35,欧科亿、华锐精密、香农芯创、翔丰华、星源材质、拓斯达、三生国健、万辰集团,0.460301022523738,0.09145974774714201
value_pullback,momentum,,,-0.2,0.2,,,,,70.0,,train,20,18,0.08706220403744602,0.038461963615574246,0.5555555555555556,-0.3776825353147141,1.2569723308558367,成都先导、新强联、三生国健、利安隆、博俊科技、特宝生物、中国电研、九典制药,"sh.688222,sz.300850,sh.688336,sz.300596,sz.300926,sh.688278,sh.688128,sz.300705",11,0.03073824294354381,-0.070042863396259,0.2727272727272727,欧科亿、华锐精密、万辰集团、当升科技、赢合科技、时代电气、立中集团、兴齐眼药,0.05632396109390221,0.08703301602407285
all,value,,1.0,,,,,,,,60.0,train,20,18,1.7103232423019266,0.8882698160748612,0.9444444444444444,-0.1820199778024418,8.006598302796267,华策影视、长芯博创、长川科技、仕佳光子、锦浪科技、新强联、捷佳伟创、阳光电源,"sz.300133,sz.300548,sz.300604,sh.688313,sz.300763,sz.300850,sz.300724,sz.300274",11,0.10801617012634716,-0.0273323758589506,0.45454545454545453,欧科亿、香农芯创、赢合科技、拓斯达、阿特斯、寒锐钴业、道氏技术、新强联,1.6023070721755794,0.08649323979063872
value_pullback,value,,1.0,,,,,,,,60.0,train,20,18,1.7103232423019266,0.8882698160748612,0.9444444444444444,-0.1820199778024418,8.006598302796267,华策影视、长芯博创、长川科技、仕佳光子、锦浪科技、新强联、捷佳伟创、阳光电源,"sz.300133,sz.300548,sz.300604,sh.688313,sz.300763,sz.300850,sz.300724,sz.300274",11,0.10801617012634716,-0.0273323758589506,0.45454545454545453,欧科亿、香农芯创、赢合科技、拓斯达、阿特斯、寒锐钴业、道氏技术、新强联,1.6023070721755794,0.08649323979063872
all,momentum,,1.0,-0.2,0.2,,,,,,,train,20,19,0.10318815971892294,0.0768242847089866,0.6842105263157895,-0.3776825353147141,0.9289514412693652,成都先导、英科医疗、新强联、铁建重工、博俊科技、阿特斯、中国电研、恒玄科技,"sh.688222,sz.300677,sz.300850,sh.688425,sz.300926,sh.688472,sh.688128,sh.688608",15,0.0020004077994782935,-0.078186029726926,0.26666666666666666,欧科亿、华锐精密、当升科技、赢合科技、时代电气、立中集团、阿特斯、寒锐钴业,0.10118775191944464,0.08592016784809614
